0.000000,0.000000,0.000000,-0.523599,-0.785398,-0.570796,-0.785398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001967,-0.003902,-0.001802,-0.509469,-0.688690,-0.702645,-0.739051,0.003569,-0.028274,-0.136037,-0.060158,-0.104153,0.000000
0.004130,-0.006983,-0.003784,-0.495612,-0.599057,-0.815702,-0.704608,0.006854,-0.034085,-0.260098,-0.101028,-0.193156,0.000000
0.006328,-0.009523,-0.005801,-0.482174,-0.515449,-0.913003,-0.680085,0.009872,-0.027667,-0.373801,-0.130250,-0.271218,0.000000
0.008486,-0.011674,-0.007783,-0.469215,-0.436753,-0.997382,-0.663762,0.012639,-0.014297,-0.478276,-0.151855,-0.340719,0.000000
0.010564,-0.013528,-0.009694,-0.456752,-0.362124,-1.070963,-0.654364,0.015172,0.003087,-0.574393,-0.168157,-0.403149,0.000000
0.012543,-0.015143,-0.011517,-0.444784,-0.290955,-1.135296,-0.650944,0.017486,0.022729,-0.662868,-0.180599,-0.459540,0.000000
0.014414,-0.016563,-0.013243,-0.433300,-0.222822,-1.191535,-0.652778,0.019597,0.043512,-0.744319,-0.190147,-0.510660,0.000000
0.016173,-0.017817,-0.014867,-0.422283,-0.157433,-1.240553,-0.659283,0.021519,0.064695,-0.819291,-0.197483,-0.557114,0.000000
0.017820,-0.018930,-0.016390,-0.411715,-0.094589,-1.283036,-0.669972,0.023264,0.085769,-0.888275,-0.203108,-0.599398,0.000000
0.019357,-0.019922,-0.017813,-0.401575,-0.034166,-1.319533,-0.684421,0.024846,0.106380,-0.951715,-0.207403,-0.637932,0.000000
0.020785,-0.020809,-0.019137,-0.391844,0.023911,-1.350501,-0.702247,0.026275,0.126276,-1.010016,-0.210666,-0.673074,0.000000
0.022110,-0.021604,-0.020367,-0.382503,0.079678,-1.376329,-0.723097,0.027563,0.145279,-1.063549,-0.213132,-0.705138,0.000000
0.023334,-0.022318,-0.021505,-0.373532,0.133145,-1.397357,-0.746639,0.028718,0.163265,-1.112653,-0.214989,-0.734399,0.000000
0.024462,-0.022961,-0.022556,-0.364912,0.184302,-1.413890,-0.772559,0.029751,0.180148,-1.157640,-0.216390,-0.761103,0.000000
0.025498,-0.023541,-0.023522,-0.356627,0.233130,-1.426207,-0.800556,0.030669,0.195874,-1.198798,-0.217459,-0.785465,0.000000
0.026446,-0.024066,-0.024409,-0.348659,0.279607,-1.434570,-0.830345,0.031481,0.210410,-1.236390,-0.218297,-0.807682,0.000000
0.027311,-0.024542,-0.025219,-0.340992,0.323707,-1.439223,-0.861657,0.032194,0.223744,-1.270659,-0.218986,-0.827929,0.000000
0.028097,-0.024975,-0.025957,-0.333611,0.365411,-1.440400,-0.894238,0.032815,0.235873,-1.301830,-0.219595,-0.846362,0.000000
0.028808,-0.025368,-0.026626,-0.326502,0.404707,-1.438321,-0.927851,0.033350,0.246806,-1.330111,-0.220180,-0.863125,0.000000
0.029447,-0.025727,-0.027230,-0.319651,0.441591,-1.433201,-0.962279,0.033805,0.256560,-1.355694,-0.220786,-0.878349,0.000000
0.030018,-0.026055,-0.027772,-0.313045,0.476069,-1.425240,-0.997323,0.034186,0.265155,-1.378757,-0.221452,-0.892151,0.000000
0.030525,-0.026355,-0.028255,-0.306672,0.508156,-1.414635,-1.032805,0.034497,0.272616,-1.399466,-0.222210,-0.904640,0.000000
0.030971,-0.026631,-0.028682,-0.300521,0.537879,-1.401567,-1.068565,0.034743,0.278970,-1.417975,-0.223088,-0.915918,0.000000
0.031359,-0.026885,-0.029057,-0.294580,0.565274,-1.386211,-1.104464,0.034929,0.284245,-1.434429,-0.224108,-0.926075,0.000000
0.031693,-0.027119,-0.029381,-0.288840,0.590386,-1.368730,-1.140380,0.035059,0.288469,-1.448961,-0.225293,-0.935200,0.000000
0.031975,-0.027337,-0.029659,-0.283291,0.613266,-1.349279,-1.176211,0.035137,0.291669,-1.461698,-0.226659,-0.943370,0.000000
0.032207,-0.027540,-0.029891,-0.277923,0.633971,-1.328001,-1.211868,0.035167,0.293874,-1.472760,-0.228223,-0.950663,0.000000
0.032393,-0.027730,-0.030080,-0.272729,0.652564,-1.305026,-1.247282,0.035151,0.295109,-1.482256,-0.230000,-0.957147,0.000000
0.032535,-0.027910,-0.030229,-0.267700,0.669111,-1.280479,-1.282394,0.035093,0.295400,-1.490292,-0.232003,-0.962889,0.000000
0.032634,-0.028080,-0.030340,-0.262829,0.683680,-1.254469,-1.317158,0.034996,0.294772,-1.496968,-0.234245,-0.967952,0.000000
